,Date/Time (LST),Stn Press (kPa),Temp (°C),Rel Hum (%),Wind Spd (km/h),Essa,Ontario Demand
3846,2024-06-09 06:00,96.97,11.9,91.0,14.0,671,12076
3847,2024-06-09 07:00,97.0,13.3,84.0,23.0,711,12638
3848,2024-06-09 08:00,97.01,13.5,77.0,16.0,748,12941
3849,2024-06-09 09:00,97.02,13.7,76.0,22.0,839,13303
3850,2024-06-09 10:00,97.06,12.2,86.0,17.0,892,13694
3851,2024-06-09 11:00,97.03,11.9,92.0,13.0,903,13704
3852,2024-06-09 12:00,96.99,12.7,90.0,23.0,886,13683
3853,2024-06-09 13:00,96.97,12.0,91.0,19.0,880,13862
3854,2024-06-09 14:00,96.96,11.9,90.0,18.0,851,13976
3855,2024-06-09 15:00,96.96,12.3,88.0,26.0,839,14446
3856,2024-06-09 16:00,96.94,13.8,77.0,28.0,888,14855
3857,2024-06-09 17:00,96.93,14.2,72.0,26.0,941,14891
3858,2024-06-09 18:00,96.94,14.1,72.0,27.0,975,14839
3859,2024-06-09 19:00,96.98,13.5,77.0,21.0,979,14728
3860,2024-06-09 20:00,97.04,12.1,85.0,22.0,972,14766
3861,2024-06-09 21:00,97.08,11.4,87.0,23.0,901,14181
3862,2024-06-09 22:00,97.06,10.9,91.0,15.0,810,13397
3863,2024-06-09 23:00,97.07,11.2,90.0,20.0,744,12714
3864,2024-06-10 00:00,97.07,11.7,90.0,18.0,702,12094
3865,2024-06-10 01:00,97.05,11.7,89.0,21.0,677,11726
3866,2024-06-10 02:00,97.04,11.6,89.0,20.0,671,11765
3867,2024-06-10 03:00,97.03,11.3,88.0,18.0,676,11916
3868,2024-06-10 04:00,97.06,10.6,85.0,19.0,709,12230
3869,2024-06-10 05:00,97.12,9.4,87.0,16.0,783,13140
3870,2024-06-10 06:00,97.16,9.4,82.0,21.0,883,14322
3871,2024-06-10 07:00,97.2,9.5,82.0,22.0,910,14970
3872,2024-06-10 08:00,97.23,10.2,79.0,21.0,909,15052
3873,2024-06-10 09:00,97.31,9.6,81.0,21.0,913,15163
3874,2024-06-10 10:00,97.33,10.2,80.0,21.0,890,15201
3875,2024-06-10 11:00,97.39,10.0,79.0,21.0,858,14984
3876,2024-06-10 12:00,97.42,11.8,74.0,22.0,856,14869
3877,2024-06-10 13:00,97.43,12.4,72.0,23.0,876,14909
3878,2024-06-10 14:00,97.48,11.9,73.0,18.0,879,15023
3879,2024-06-10 15:00,97.53,11.6,76.0,19.0,933,15400
3880,2024-06-10 16:00,97.58,11.5,75.0,21.0,993,15843
3881,2024-06-10 17:00,97.59,11.8,75.0,16.0,1022,15689
3882,2024-06-10 18:00,97.66,11.9,74.0,10.0,1053,15822
3883,2024-06-10 19:00,97.72,11.3,77.0,11.0,1070,15906
3884,2024-06-10 20:00,97.76,11.0,75.0,15.0,1044,15942
3885,2024-06-10 21:00,97.82,10.6,75.0,16.0,952,14902
3886,2024-06-10 22:00,97.85,10.2,78.0,13.0,856,13773
3887,2024-06-10 23:00,97.9,10.3,71.0,9.0,788,12962
3888,2024-06-11 00:00,97.9,9.9,76.0,7.0,748,12534
3889,2024-06-11 01:00,97.92,9.8,78.0,8.0,722,12236
3890,2024-06-11 02:00,97.97,8.7,82.0,9.0,707,12043
3891,2024-06-11 03:00,97.99,9.4,77.0,13.0,716,12136
3892,2024-06-11 04:00,98.03,9.4,78.0,11.0,753,12576
3893,2024-06-11 05:00,98.07,9.5,79.0,9.0,830,13477
3894,2024-06-11 06:00,98.11,10.0,79.0,9.0,907,14667
3895,2024-06-11 07:00,98.15,11.1,75.0,12.0,894,15131
3896,2024-06-11 08:00,98.2,11.9,73.0,9.0,874,15076
3897,2024-06-11 09:00,98.21,12.8,69.0,7.0,856,15039
3898,2024-06-11 10:00,98.24,13.2,69.0,11.0,834,15161
3899,2024-06-11 11:00,98.24,14.0,67.0,11.0,782,15086
3900,2024-06-11 12:00,98.18,16.0,60.0,7.0,757,15000
3901,2024-06-11 13:00,98.17,17.0,59.0,7.0,776,15094
3902,2024-06-11 14:00,98.15,16.6,65.0,7.0,801,15250
3903,2024-06-11 15:00,98.14,16.7,65.0,9.0,867,15790
3904,2024-06-11 16:00,98.11,16.6,65.0,8.0,955,16211
3905,2024-06-11 17:00,98.09,17.5,60.0,3.0,1011,16192
3906,2024-06-11 18:00,98.09,17.2,63.0,8.0,1049,16166
3907,2024-06-11 19:00,98.12,16.1,66.0,6.0,1052,16173
3908,2024-06-11 20:00,98.15,14.2,81.0,4.0,1044,16065
3909,2024-06-11 21:00,98.2,11.5,89.0,0.0,957,15194
3910,2024-06-11 22:00,98.22,13.2,82.0,5.0,854,13865
3911,2024-06-11 23:00,98.23,10.8,92.0,0.0,781,13058
3912,2024-06-12 00:00,98.2,9.8,94.0,0.0,729,12518
3913,2024-06-12 01:00,98.17,9.8,95.0,4.0,699,12285
3914,2024-06-12 02:00,98.17,8.8,94.0,0.0,689,12179
3915,2024-06-12 03:00,98.18,8.6,94.0,0.0,703,12290
3916,2024-06-12 04:00,98.18,8.2,96.0,0.0,732,12597
3917,2024-06-12 05:00,98.18,8.0,96.0,0.0,795,13493
3918,2024-06-12 06:00,98.21,9.5,95.0,0.0,866,14790
3919,2024-06-12 07:00,98.22,12.6,85.0,5.0,873,15301
3920,2024-06-12 08:00,98.24,14.4,74.0,6.0,866,15367
3921,2024-06-12 09:00,98.23,16.3,66.0,8.0,807,15268
3922,2024-06-12 10:00,98.19,18.9,60.0,11.0,800,15302
3923,2024-06-12 11:00,98.16,20.1,60.0,13.0,790,15179
3924,2024-06-12 12:00,98.14,21.3,55.0,10.0,829,15435
3925,2024-06-12 13:00,98.09,21.6,54.0,15.0,858,15760
3926,2024-06-12 14:00,98.06,21.4,54.0,15.0,872,16107
3927,2024-06-12 15:00,98.03,22.8,51.0,12.0,928,16748
3928,2024-06-12 16:00,97.98,22.9,50.0,16.0,1028,17389
3929,2024-06-12 17:00,97.92,22.0,54.0,18.0,1110,17498
3930,2024-06-12 18:00,97.92,22.0,52.0,18.0,1160,17671
3931,2024-06-12 19:00,97.93,20.2,59.0,10.0,1131,17465
3932,2024-06-12 20:00,97.9,18.5,66.0,10.0,1095,17019
3933,2024-06-12 21:00,97.89,17.4,70.0,9.0,1009,15926
3934,2024-06-12 22:00,97.88,17.2,68.0,7.0,889,14589
3935,2024-06-12 23:00,97.85,16.3,73.0,5.0,806,13554
3936,2024-06-13 00:00,97.81,15.3,78.0,0.0,745,12924
3937,2024-06-13 01:00,97.77,16.4,69.0,7.0,710,12520
3938,2024-06-13 02:00,97.75,16.5,67.0,5.0,685,12308
3939,2024-06-13 03:00,97.68,16.1,67.0,6.0,696,12370
3940,2024-06-13 04:00,97.63,14.0,80.0,0.0,722,12810
3941,2024-06-13 05:00,97.63,15.4,69.0,7.0,781,13744
3942,2024-06-13 06:00,97.63,17.0,67.0,6.0,868,14937
3943,2024-06-13 07:00,97.6,18.2,68.0,7.0,919,15704
3944,2024-06-13 08:00,97.6,20.2,64.0,8.0,961,16109
3945,2024-06-13 09:00,97.58,21.1,67.0,9.0,1002,16813
3946,2024-06-13 10:00,97.6,22.3,65.0,13.0,982,17190
3947,2024-06-13 11:00,97.57,23.7,62.0,12.0,968,17401
3948,2024-06-13 12:00,97.53,24.6,58.0,10.0,1025,18084
3949,2024-06-13 13:00,97.48,24.8,61.0,11.0,1058,18505
3950,2024-06-13 14:00,97.43,26.8,54.0,19.0,1043,18790
3951,2024-06-13 15:00,97.35,28.0,52.0,20.0,1183,19325
3952,2024-06-13 16:00,97.31,28.4,48.0,17.0,1276,20019
3953,2024-06-13 17:00,97.22,28.1,45.0,19.0,1330,20297
3954,2024-06-13 18:00,97.14,26.8,54.0,14.0,1288,20096
3955,2024-06-13 19:00,97.37,21.3,75.0,31.0,1189,19596
3956,2024-06-13 20:00,97.35,18.4,92.0,13.0,1154,19258
3957,2024-06-13 21:00,97.4,18.8,91.0,11.0,1067,18325
3958,2024-06-13 22:00,97.4,18.1,93.0,10.0,944,16932
3959,2024-06-13 23:00,97.48,18.1,92.0,9.0,856,15629
3960,2024-06-14 00:00,97.51,16.6,86.0,11.0,787,14711
3961,2024-06-14 01:00,97.58,15.8,92.0,13.0,731,14090
3962,2024-06-14 02:00,97.54,14.0,93.0,11.0,698,13602
3963,2024-06-14 03:00,97.57,14.4,87.0,12.0,700,13319
3964,2024-06-14 04:00,97.61,13.7,89.0,12.0,722,13553
3965,2024-06-14 05:00,97.7,13.0,89.0,9.0,794,14269
3966,2024-06-14 06:00,97.75,14.2,85.0,13.0,889,15693
3967,2024-06-14 07:00,97.83,15.0,83.0,17.0,917,16560
3968,2024-06-14 08:00,97.88,15.9,81.0,15.0,910,16688
3969,2024-06-14 09:00,97.95,16.2,80.0,17.0,888,16886
3970,2024-06-14 10:00,98.0,16.7,75.0,12.0,885,17176
3971,2024-06-14 11:00,98.02,18.3,69.0,13.0,874,17489
3972,2024-06-14 12:00,98.02,18.7,65.0,17.0,886,17636
3973,2024-06-14 13:00,98.03,19.4,61.0,12.0,879,17437
3974,2024-06-14 14:00,98.03,19.9,64.0,18.0,890,17323
3975,2024-06-14 15:00,98.04,19.9,60.0,22.0,948,17740
3976,2024-06-14 16:00,98.07,19.4,54.0,25.0,1025,18056
3977,2024-06-14 17:00,98.08,19.5,59.0,20.0,1089,18079
3978,2024-06-14 18:00,98.13,18.6,58.0,20.0,1135,18005
3979,2024-06-14 19:00,98.17,17.6,57.0,16.0,1109,17530
3980,2024-06-14 20:00,98.2,14.9,67.0,14.0,1083,16894
3981,2024-06-14 21:00,98.26,14.3,72.0,8.0,1008,16062
3982,2024-06-14 22:00,98.3,13.9,73.0,9.0,893,14827
3983,2024-06-14 23:00,98.3,12.7,81.0,11.0,801,13728
3984,2024-06-15 00:00,98.32,13.6,79.0,13.0,739,12922
3985,2024-06-15 01:00,98.35,12.4,84.0,15.0,701,12520
3986,2024-06-15 02:00,98.46,11.4,82.0,12.0,679,12398
3987,2024-06-15 03:00,98.55,10.6,76.0,11.0,671,12155
3988,2024-06-15 04:00,98.6,8.9,83.0,7.0,671,12135
3989,2024-06-15 05:00,98.63,8.9,82.0,9.0,694,12553
3990,2024-06-15 06:00,98.68,10.1,76.0,13.0,739,13143
3991,2024-06-15 07:00,98.72,11.2,69.0,19.0,750,13590
3992,2024-06-15 08:00,98.79,12.5,62.0,19.0,734,13887
3993,2024-06-15 09:00,98.77,14.0,53.0,14.0,707,14027
3994,2024-06-15 10:00,98.86,15.2,52.0,15.0,703,14276
3995,2024-06-15 11:00,98.79,16.1,46.0,17.0,695,14485
3996,2024-06-15 12:00,98.82,17.1,43.0,16.0,690,14403
3997,2024-06-15 13:00,98.81,17.9,42.0,12.0,695,14371
3998,2024-06-15 14:00,98.79,19.0,43.0,9.0,716,14624
3999,2024-06-15 15:00,98.74,19.5,41.0,4.0,783,15105
4000,2024-06-15 16:00,98.74,19.2,39.0,8.0,901,15893
4001,2024-06-15 17:00,98.68,18.6,45.0,10.0,1005,16473
4002,2024-06-15 18:00,98.7,18.6,44.0,4.0,1056,16553
4003,2024-06-15 19:00,98.73,17.2,56.0,13.0,1018,16155
4004,2024-06-15 20:00,98.75,13.9,69.0,9.0,997,15779
4005,2024-06-15 21:00,98.74,12.3,76.0,5.0,939,15115
4006,2024-06-15 22:00,98.76,10.6,85.0,3.0,854,14124
4007,2024-06-15 23:00,98.77,10.1,90.0,0.0,777,13298
4008,2024-06-16 00:00,98.74,10.0,83.0,4.0,725,12643
4009,2024-06-16 01:00,98.77,9.2,83.0,3.0,687,12242
4010,2024-06-16 02:00,98.8,8.0,92.0,0.0,659,11962
4011,2024-06-16 03:00,98.81,7.2,93.0,4.0,645,11742
4012,2024-06-16 04:00,98.82,7.2,94.0,0.0,642,11591
4013,2024-06-16 05:00,98.86,8.0,93.0,0.0,643,11766
4014,2024-06-16 06:00,98.86,10.5,92.0,0.0,684,12184
4015,2024-06-16 07:00,98.89,15.1,75.0,8.0,741,12824
4016,2024-06-16 08:00,98.87,15.4,70.0,10.0,782,13273
4017,2024-06-16 09:00,98.84,16.4,65.0,17.0,774,13697
4018,2024-06-16 10:00,98.83,18.3,56.0,19.0,768,13882
4019,2024-06-16 11:00,98.81,19.3,57.0,14.0,757,14268
4020,2024-06-16 12:00,98.73,20.4,52.0,21.0,710,14406
4021,2024-06-16 13:00,98.68,21.6,47.0,16.0,710,14551
4022,2024-06-16 14:00,98.63,21.5,46.0,16.0,757,15171
4023,2024-06-16 15:00,98.57,22.1,40.0,17.0,836,15766
4024,2024-06-16 16:00,98.52,21.9,38.0,17.0,972,16514
4025,2024-06-16 17:00,98.41,21.7,35.0,15.0,1062,16764
4026,2024-06-16 18:00,98.32,21.8,38.0,15.0,1093,16857
4027,2024-06-16 19:00,98.24,20.3,43.0,13.0,1060,16539
4028,2024-06-16 20:00,98.24,18.7,61.0,11.0,1035,16310
4029,2024-06-16 21:00,98.22,17.8,61.0,14.0,951,15464
4030,2024-06-16 22:00,98.21,17.2,59.0,11.0,859,14586
4031,2024-06-16 23:00,98.33,16.8,63.0,5.0,794,13718
4032,2024-06-17 00:00,98.33,15.4,81.0,0.0,717,12980
4033,2024-06-17 01:00,98.26,13.7,91.0,6.0,690,12400
4034,2024-06-17 02:00,98.06,13.8,91.0,12.0,678,12405
4035,2024-06-17 03:00,98.15,14.0,95.0,9.0,685,12581
4036,2024-06-17 04:00,98.15,14.0,96.0,10.0,710,12939
4037,2024-06-17 05:00,98.13,15.9,93.0,10.0,782,13891
4038,2024-06-17 06:00,98.18,16.5,89.0,9.0,875,15301
4039,2024-06-17 07:00,98.2,18.0,82.0,8.0,919,16430
4040,2024-06-17 08:00,98.18,20.7,74.0,10.0,937,16858
4041,2024-06-17 09:00,98.19,23.4,65.0,8.0,961,17258
4042,2024-06-17 10:00,98.22,24.9,68.0,10.0,1000,18029
4043,2024-06-17 11:00,98.19,26.5,62.0,10.0,1060,18406
4044,2024-06-17 12:00,98.17,27.2,59.0,17.0,1124,19018
4045,2024-06-17 13:00,98.16,28.4,58.0,18.0,1194,19492
4046,2024-06-17 14:00,98.14,30.5,48.0,15.0,1270,19928
4047,2024-06-17 15:00,98.14,30.3,47.0,16.0,1391,20728
4048,2024-06-17 16:00,98.13,29.4,55.0,10.0,1481,21486
4049,2024-06-17 17:00,98.1,30.4,54.0,9.0,1552,21629
4050,2024-06-17 18:00,98.11,30.0,55.0,7.0,1587,21648
4051,2024-06-17 19:00,98.15,27.8,63.0,6.0,1560,21441
4052,2024-06-17 20:00,98.2,26.6,72.0,6.0,1512,21231
4053,2024-06-17 21:00,98.26,25.4,78.0,4.0,1415,20385
4054,2024-06-17 22:00,98.3,25.0,80.0,3.0,1255,18948
4055,2024-06-17 23:00,98.34,24.6,81.0,4.0,1127,17188
4056,2024-06-18 00:00,98.38,23.9,83.0,4.0,1032,16155
4057,2024-06-18 01:00,98.37,22.5,89.0,0.0,962,15510
4058,2024-06-18 02:00,98.38,21.3,94.0,0.0,918,15132
4059,2024-06-18 03:00,98.37,20.7,96.0,3.0,903,15040
4060,2024-06-18 04:00,98.41,20.4,92.0,0.0,917,15293
4061,2024-06-18 05:00,98.43,20.1,94.0,0.0,996,16178
4062,2024-06-18 06:00,98.5,22.4,90.0,5.0,1155,18004
4063,2024-06-18 07:00,98.62,24.7,79.0,19.0,1215,19225
4064,2024-06-18 08:00,98.72,25.3,77.0,4.0,1231,19830
4065,2024-06-18 09:00,98.69,25.8,75.0,17.0,1258,20242
4066,2024-06-18 10:00,98.73,27.0,73.0,18.0,1263,20865
4067,2024-06-18 11:00,98.73,28.1,69.0,17.0,1309,21571
4068,2024-06-18 12:00,98.73,28.9,67.0,13.0,1391,22068
4069,2024-06-18 13:00,98.68,29.5,64.0,15.0,1458,22260
4070,2024-06-18 14:00,98.69,28.0,69.0,11.0,1538,22902
4071,2024-06-18 15:00,98.63,27.6,71.0,7.0,1573,23097
4072,2024-06-18 16:00,98.65,28.3,70.0,0.0,1615,22830
4073,2024-06-18 17:00,98.63,27.6,75.0,3.0,1560,22300
4074,2024-06-18 18:00,98.64,26.3,74.0,9.0,1540,22281
4075,2024-06-18 19:00,98.63,24.5,80.0,8.0,1519,22272
4076,2024-06-18 20:00,98.62,23.9,78.0,0.0,1490,21987
4077,2024-06-18 21:00,98.63,23.4,82.0,6.0,1402,20915
4078,2024-06-18 22:00,98.66,22.9,88.0,6.0,1248,19245
4079,2024-06-18 23:00,98.7,22.7,89.0,5.0,1122,17801
4080,2024-06-19 00:00,98.73,23.7,76.0,8.0,1038,16752
4081,2024-06-19 01:00,98.78,23.4,75.0,3.0,969,16129
4082,2024-06-19 02:00,98.79,23.3,74.0,7.0,927,15957
4083,2024-06-19 03:00,98.8,22.0,81.0,5.0,922,15832
4084,2024-06-19 04:00,98.79,21.3,85.0,3.0,943,15992
4085,2024-06-19 05:00,98.83,20.7,88.0,0.0,1022,16807
4086,2024-06-19 06:00,98.86,22.5,83.0,7.0,1138,18460
4087,2024-06-19 07:00,98.91,23.7,82.0,7.0,1216,19666
4088,2024-06-19 08:00,98.95,24.9,78.0,7.0,1251,20141
4089,2024-06-19 09:00,98.97,25.5,76.0,5.0,1281,20856
4090,2024-06-19 10:00,98.98,28.1,64.0,10.0,1336,21564
4091,2024-06-19 11:00,99.0,29.0,61.0,14.0,1347,22165
4092,2024-06-19 12:00,99.02,29.0,60.0,12.0,1363,22327
4093,2024-06-19 13:00,98.96,31.1,51.0,21.0,1403,22680
4094,2024-06-19 14:00,98.94,31.3,55.0,12.0,1482,23103
4095,2024-06-19 15:00,98.93,32.5,48.0,18.0,1562,23618
4096,2024-06-19 16:00,98.91,32.4,50.0,18.0,1640,23852
4097,2024-06-19 17:00,98.9,31.9,49.0,16.0,1709,23842
4098,2024-06-19 18:00,98.91,31.1,52.0,12.0,1745,23843
4099,2024-06-19 19:00,98.92,29.3,62.0,10.0,1706,23449
4100,2024-06-19 20:00,98.94,26.4,71.0,5.0,1640,23131
4101,2024-06-19 21:00,99.04,27.3,58.0,13.0,1490,21561
4102,2024-06-19 22:00,99.06,24.8,67.0,5.0,1312,19946
4103,2024-06-19 23:00,99.03,22.9,77.0,0.0,1179,18502
4104,2024-06-20 00:00,99.07,21.5,85.0,3.0,1071,17677
4105,2024-06-20 01:00,99.09,21.3,80.0,7.0,1008,16846
4106,2024-06-20 02:00,99.03,22.1,79.0,3.0,955,16193
4107,2024-06-20 03:00,99.13,22.0,83.0,8.0,943,16187
4108,2024-06-20 04:00,99.19,21.6,85.0,8.0,955,16288
4109,2024-06-20 05:00,99.2,21.4,88.0,3.0,1031,17206
4110,2024-06-20 06:00,99.2,21.7,88.0,3.0,1137,18619
4111,2024-06-20 07:00,99.17,22.8,81.0,11.0,1197,19692
4112,2024-06-20 08:00,99.18,23.9,77.0,6.0,1220,20597
4113,2024-06-20 09:00,99.21,24.8,74.0,9.0,1246,21282
4114,2024-06-20 10:00,99.19,26.4,74.0,7.0,1302,21611
4115,2024-06-20 11:00,99.24,26.5,71.0,9.0,1388,22015
4116,2024-06-20 12:00,99.31,21.5,94.0,11.0,1404,22121
4117,2024-06-20 13:00,99.25,23.0,87.0,8.0,1306,21953
4118,2024-06-20 14:00,99.17,25.2,77.0,8.0,1321,22133
4119,2024-06-20 15:00,99.1,25.8,74.0,7.0,1397,22486
4120,2024-06-20 16:00,99.1,26.5,72.0,11.0,1498,22231
4121,2024-06-20 17:00,99.05,26.4,70.0,10.0,1533,21640
4122,2024-06-20 18:00,99.07,25.5,71.0,10.0,1548,21479
4123,2024-06-20 19:00,99.08,24.3,80.0,10.0,1503,21549
4124,2024-06-20 20:00,99.09,23.5,84.0,4.0,1437,21381
4125,2024-06-20 21:00,99.08,22.4,87.0,9.0,1324,20039
4126,2024-06-20 22:00,99.1,22.1,87.0,3.0,1174,18692
4127,2024-06-20 23:00,99.09,21.0,91.0,4.0,1049,17360
4128,2024-06-21 00:00,99.04,21.0,94.0,0.0,961,16316
4129,2024-06-21 01:00,99.01,21.8,93.0,6.0,904,15606
4130,2024-06-21 02:00,98.99,21.6,89.0,11.0,868,15073
4131,2024-06-21 03:00,98.97,21.3,90.0,11.0,867,14843
4132,2024-06-21 04:00,98.96,20.9,90.0,10.0,895,15147
4133,2024-06-21 05:00,98.98,20.4,95.0,6.0,968,16048
4134,2024-06-21 06:00,98.99,19.8,95.0,12.0,1076,17612
4135,2024-06-21 07:00,99.04,19.5,96.0,7.0,1127,18607
4136,2024-06-21 08:00,98.99,20.9,86.0,9.0,1149,18928
4137,2024-06-21 09:00,98.97,21.4,87.0,11.0,1181,19536
4138,2024-06-21 10:00,98.93,21.5,83.0,11.0,1185,19923
4139,2024-06-21 11:00,98.95,22.2,77.0,10.0,1194,20566
4140,2024-06-21 12:00,98.86,23.8,75.0,14.0,1235,20807
4141,2024-06-21 13:00,98.78,23.0,77.0,15.0,1267,20842
4142,2024-06-21 14:00,98.74,21.7,88.0,10.0,1247,20754
4143,2024-06-21 15:00,98.7,22.4,86.0,12.0,1269,20763
4144,2024-06-21 16:00,98.67,21.4,86.0,15.0,1279,20942
4145,2024-06-21 17:00,98.64,21.6,86.0,9.0,1277,20739
4146,2024-06-21 18:00,98.62,20.8,88.0,15.0,1291,20329
4147,2024-06-21 19:00,98.6,20.2,90.0,7.0,1269,19971
4148,2024-06-21 20:00,98.58,20.1,92.0,6.0,1251,19685
4149,2024-06-21 21:00,98.58,19.5,94.0,7.0,1168,18733
4150,2024-06-21 22:00,98.59,19.3,93.0,3.0,1056,17430
4151,2024-06-21 23:00,98.56,19.3,93.0,5.0,933,16053
4152,2024-06-22 00:00,98.52,19.2,95.0,3.0,847,15115
4153,2024-06-22 01:00,98.45,19.1,95.0,3.0,795,14791
4154,2024-06-22 02:00,98.43,19.1,95.0,0.0,769,14257
4155,2024-06-22 03:00,98.44,19.0,96.0,0.0,765,14022
4156,2024-06-22 04:00,98.39,19.4,96.0,0.0,767,13863
4157,2024-06-22 05:00,98.42,19.5,94.0,3.0,784,13973
4158,2024-06-22 06:00,98.37,19.3,97.0,3.0,854,14440
4159,2024-06-22 07:00,98.38,19.3,95.0,0.0,933,15634
4160,2024-06-22 08:00,98.36,19.8,95.0,0.0,1031,17004
4161,2024-06-22 09:00,98.35,20.1,94.0,4.0,1097,18482
4162,2024-06-22 10:00,98.32,20.0,92.0,8.0,1132,19101
4163,2024-06-22 11:00,98.26,20.0,94.0,9.0,1154,19302
4164,2024-06-22 12:00,98.21,21.3,87.0,10.0,1175,19535
4165,2024-06-22 13:00,98.11,21.5,89.0,12.0,1166,19236
4166,2024-06-22 14:00,98.06,20.9,91.0,14.0,1171,19340
4167,2024-06-22 15:00,98.02,20.6,97.0,8.0,1188,19473
4168,2024-06-22 16:00,97.95,20.7,98.0,9.0,1199,19502
4169,2024-06-22 17:00,97.85,20.4,98.0,13.0,1195,19051
4170,2024-06-22 18:00,97.83,20.4,98.0,11.0,1168,18475
4171,2024-06-22 19:00,97.77,20.5,97.0,11.0,1134,17924
4172,2024-06-22 20:00,97.64,20.2,98.0,10.0,1099,17646
4173,2024-06-22 21:00,97.6,20.0,98.0,13.0,1027,16752
4174,2024-06-22 22:00,97.52,19.9,98.0,10.0,930,15891
4175,2024-06-22 23:00,97.4,19.7,99.0,12.0,855,14781
4176,2024-06-23 00:00,97.4,19.6,98.0,15.0,776,14234
4177,2024-06-23 01:00,97.13,19.5,98.0,15.0,732,13964
4178,2024-06-23 02:00,97.04,19.4,98.0,13.0,710,13654
4179,2024-06-23 03:00,97.01,19.4,97.0,5.0,708,13374
4180,2024-06-23 04:00,96.88,19.5,97.0,9.0,703,13183
4181,2024-06-23 05:00,96.74,19.4,98.0,10.0,710,13542
4182,2024-06-23 06:00,96.67,19.6,98.0,10.0,767,14426
4183,2024-06-23 07:00,96.61,20.4,95.0,5.0,855,15252
4184,2024-06-23 08:00,96.57,20.9,94.0,9.0,937,16168
4185,2024-06-23 09:00,96.51,22.1,90.0,15.0,1006,16968
4186,2024-06-23 10:00,96.49,22.1,92.0,14.0,1067,17842
4187,2024-06-23 11:00,96.45,22.7,87.0,19.0,1084,18304
4188,2024-06-23 12:00,96.4,22.8,85.0,17.0,1094,17832
4189,2024-06-23 13:00,96.41,22.4,79.0,31.0,1104,17938
4190,2024-06-23 14:00,96.43,21.0,77.0,21.0,1108,18352
4191,2024-06-23 15:00,96.48,19.3,89.0,32.0,1118,18937
4192,2024-06-23 16:00,96.54,17.6,91.0,31.0,1122,19077
4193,2024-06-23 17:00,96.59,16.8,88.0,32.0,1108,18546
4194,2024-06-23 18:00,96.63,16.3,90.0,34.0,1065,18248
4195,2024-06-23 19:00,96.75,15.9,92.0,22.0,1040,17587
4196,2024-06-23 20:00,96.81,16.0,89.0,28.0,1004,17334
4197,2024-06-23 21:00,96.9,15.7,92.0,22.0,932,16434
4198,2024-06-23 22:00,96.96,16.0,89.0,22.0,831,15304
4199,2024-06-23 23:00,97.03,15.9,83.0,20.0,754,14223
4200,2024-06-24 00:00,97.09,15.6,83.0,22.0,718,13498
4201,2024-06-24 01:00,97.18,15.4,83.0,22.0,697,13030
4202,2024-06-24 02:00,97.24,15.2,85.0,21.0,679,12876
4203,2024-06-24 03:00,97.3,15.4,85.0,15.0,682,12765
4204,2024-06-24 04:00,97.4,15.7,87.0,15.0,706,12960
4205,2024-06-24 05:00,97.51,15.4,90.0,14.0,775,13909
4206,2024-06-24 06:00,97.58,16.5,85.0,15.0,873,15280
4207,2024-06-24 07:00,97.65,17.7,82.0,20.0,902,16246
4208,2024-06-24 08:00,97.71,19.3,76.0,18.0,890,16912
4209,2024-06-24 09:00,97.77,20.8,70.0,21.0,896,17554
4210,2024-06-24 10:00,97.83,22.3,71.0,18.0,903,18015
4211,2024-06-24 11:00,97.88,23.3,62.0,17.0,924,18422
4212,2024-06-24 12:00,97.91,24.7,55.0,15.0,960,18488
4213,2024-06-24 13:00,97.94,24.4,61.0,21.0,981,18694
4214,2024-06-24 14:00,97.91,24.6,51.0,19.0,1025,19109
4215,2024-06-24 15:00,97.94,24.9,50.0,26.0,1120,19907
4216,2024-06-24 16:00,97.92,24.9,49.0,19.0,1242,20917
4217,2024-06-24 17:00,97.93,24.2,57.0,23.0,1321,21052
4218,2024-06-24 18:00,97.91,22.9,59.0,19.0,1348,20905
4219,2024-06-24 19:00,97.95,21.8,57.0,15.0,1288,20429
4220,2024-06-24 20:00,97.91,19.1,64.0,12.0,1213,19638
4221,2024-06-24 21:00,97.95,16.9,73.0,7.0,1106,18267
4222,2024-06-24 22:00,97.95,15.7,79.0,4.0,965,16664
4223,2024-06-24 23:00,97.93,14.7,81.0,4.0,847,15180
4224,2024-06-25 00:00,97.93,13.1,91.0,7.0,770,14287
4225,2024-06-25 01:00,97.95,13.2,88.0,6.0,715,13849
4226,2024-06-25 02:00,97.93,12.2,93.0,0.0,676,13409
4227,2024-06-25 03:00,97.83,12.4,94.0,0.0,674,13068
4228,2024-06-25 04:00,97.76,12.4,96.0,3.0,695,13327
4229,2024-06-25 05:00,97.72,12.8,94.0,4.0,753,14082
4230,2024-06-25 06:00,97.74,14.9,91.0,0.0,838,15459
4231,2024-06-25 07:00,97.78,17.6,75.0,9.0,872,16449
4232,2024-06-25 08:00,97.77,19.4,69.0,12.0,873,16886
4233,2024-06-25 09:00,97.6,20.8,64.0,14.0,902,17294
4234,2024-06-25 10:00,97.48,22.2,63.0,15.0,959,17371
4235,2024-06-25 11:00,97.41,21.6,68.0,15.0,1067,17445
4236,2024-06-25 12:00,97.47,20.3,79.0,13.0,1068,17531
4237,2024-06-25 13:00,97.37,18.9,90.0,8.0,1072,17865
4238,2024-06-25 14:00,97.23,18.7,88.0,13.0,1084,18365
